equipment_id,equipment_type,location,install_date,last_service_date,next_scheduled_service,age_days,runtime_hours,temperature,vibration_level,power_consumption_kw,humidity_level,error_codes_count,manual_override,downtime_last_30d,service_priority,failure_within_7_days
9103e024-a4b9-453f-847d-dd40cf353732,Boiler,Building A,2021-09-03,2023-01-24,2023-04-24,1443,4043.56,79.72,5.23,21.78,59.93,0,0,0.02,Medium,0
1c22444b-1363-4325-beaf-d69c89f23027,Pump,Building C,2021-04-07,2024-03-14,2024-07-01,1592,5618.49,72.93,3.94,13.65,43.32,2,0,0.2,Medium,0
d340b237-b8a9-4ca7-954f-fe5de5d7653a,Generator,Building C,2023-01-31,2023-08-16,2023-10-19,928,4563.28,74.34,6.15,18.76,37.11,1,1,5.04,Low,0
400498c0-e19c-4cfd-998c-4dcaf1ef34c9,Boiler,Building C,2022-04-16,2024-01-28,2024-06-26,1218,4350.63,88.21,5.13,17.0,85.11,2,0,3.1,Medium,1
9de2c656-6748-4116-b0ef-d15153ef8646,Boiler,Building A,2022-09-23,2024-03-19,2024-07-19,1058,5406.48,59.2,5.07,13.78,44.42,0,0,5.01,High,0
969a18e6-aa49-4e67-981c-8771b60cc4c8,HVAC,Building A,2023-12-10,2025-05-21,2025-08-10,615,5014.27,65.46,2.39,23.43,87.03,2,0,1.45,Low,0
86b89913-6455-475c-a77f-449e0c4459ef,Boiler,Warehouse 1,2021-02-03,2022-01-03,2022-07-01,1655,4194.89,84.58,4.17,18.55,86.79,3,1,1.38,Low,0
c1449011-e3d3-4761-bda0-f6b67c61c8d1,Boiler,Warehouse 1,2023-11-11,2024-08-15,2025-01-23,644,5409.03,61.74,2.17,14.87,81.3,0,1,0.15,Low,0
92b1c8ac-365c-4736-8258-e83b338184d7,HVAC,Warehouse 2,2022-06-23,2024-12-13,2025-01-17,1150,2395.79,76.99,3.66,22.02,49.93,3,1,4.17,Low,0
22eaa591-4d60-41d2-877f-25e8dfc3eed0,HVAC,Building B,2022-12-09,2023-01-21,2023-05-19,981,3221.41,78.2,2.24,19.59,37.67,1,0,1.08,Low,0
23b428af-50db-4850-99a0-c4bd341b88c5,HVAC,Building A,2024-07-27,2025-01-11,2025-04-24,385,4324.29,75.34,1.37,14.57,43.82,0,1,2.61,Low,0
bd77ea6b-1bb5-443a-9395-470d8fdf3a20,Elevator,Warehouse 1,2022-02-15,2025-03-03,2025-07-25,1278,6217.37,83.21,2.62,25.67,48.18,2,1,0.4,Low,0
695996c7-834d-44cd-901e-1143747da1c0,Boiler,Building B,2023-03-29,2024-01-15,2024-03-30,871,5783.39,72.48,2.1,27.11,65.44,1,1,1.57,Low,0
ed231b59-4f04-4283-b4bd-2b00e3a4cf33,Elevator,Building A,2023-08-26,2025-07-02,2025-11-27,721,4169.56,80.23,3.63,27.01,87.13,0,1,0.62,Low,0
59fbfe0c-e8f8-4821-89cb-f7e80b58d0b3,Elevator,Building B,2022-06-20,2022-12-11,2023-02-27,1153,3411.54,82.93,4.46,24.02,36.15,2,0,5.4,Low,0
4514a850-4973-440d-8f69-e5dab20490ca,Pump,Warehouse 2,2023-09-09,2025-04-29,2025-06-02,707,5534.51,83.88,2.52,28.98,85.26,3,0,3.29,Low,0
58950624-c838-40e7-82b9-e6f02d7eb8fe,HVAC,Warehouse 2,2020-10-05,2023-08-15,2023-09-26,1776,4441.7,64.0,3.66,23.89,73.62,3,0,0.36,Medium,0
d8b46d70-a8ea-4d3a-b9a8-f37bd6ad142b,Pump,Warehouse 1,2021-07-25,2022-06-06,2022-07-20,1483,5695.54,83.49,2.56,19.64,80.34,0,0,2.43,Low,0
69fa68c6-577f-4ed2-9593-0804b488c70d,Generator,Building B,2023-11-21,2025-02-05,2025-05-27,634,4939.71,79.55,4.16,14.99,79.03,2,1,1.41,Low,0
e536a536-071a-4d27-ba71-21dc156c8715,Elevator,Warehouse 2,2021-07-06,2022-09-21,2022-11-05,1502,5698.83,79.21,3.74,17.37,63.16,1,0,4.01,Medium,0
3f4f2464-3676-48d6-8e07-1e6823179b1f,Pump,Warehouse 2,2022-08-11,2025-06-17,2025-10-22,1101,4521.16,66.37,4.04,18.04,70.36,1,1,1.96,Medium,0
5007cefd-dcee-497d-af26-5a2ac9efe15f,Pump,Building B,2021-10-29,2022-07-05,2022-12-19,1387,6211.94,77.61,2.45,20.72,62.93,1,1,0.87,Low,0
12c25ba0-e282-4ecc-bc7c-839e901226b9,Elevator,Building C,2024-01-21,2024-04-08,2024-09-03,573,3477.64,86.13,2.06,27.67,34.1,2,0,2.31,Low,0
b3a86abf-1a33-4c9c-a87f-63e0717085de,Pump,Warehouse 2,2022-09-30,2023-10-31,2024-02-03,1051,4567.76,73.37,3.81,19.23,68.5,2,0,1.08,Low,0
4176b2db-6042-4441-bfb3-f11da63e3bd7,HVAC,Warehouse 1,2024-01-06,2024-02-27,2024-05-15,588,4586.53,77.6,1.55,15.21,55.92,1,0,1.46,Low,0
d646c1a8-ab24-4961-ac90-c6e98143fffc,Boiler,Warehouse 2,2020-10-14,2021-02-17,2021-08-16,1767,4769.6,65.76,4.34,25.18,55.36,1,0,0.61,Low,0
d0367985-fee7-4cef-98e4-23609c85a4f9,Generator,Building C,2024-06-14,2024-06-20,2024-09-06,428,4916.56,60.5,1.62,14.98,69.41,2,0,0.16,Medium,0
a7f27fde-be1f-4580-b7cd-4db1ec1a68f6,Pump,Building B,2023-05-30,2024-11-28,2025-04-08,809,4916.62,76.86,3.3,15.94,67.42,1,0,0.03,Low,0
46d91e4e-9bff-4c79-870c-6f4dabe1563a,Generator,Warehouse 1,2022-06-29,2024-06-21,2024-10-07,1144,6189.91,85.14,0.64,24.63,46.27,3,1,0.34,Low,1
2a39c356-3158-4c93-9d91-30b949d05439,Pump,Warehouse 1,2021-01-08,2025-06-16,2025-11-13,1681,4785.09,77.77,5.5,23.62,70.81,1,1,1.75,High,0
a176e5b8-c7f3-459c-b6a9-cd8e57ecadcf,Generator,Building C,2022-04-13,2024-02-12,2024-05-08,1221,4672.88,58.76,2.84,22.49,80.39,0,0,2.23,Low,0
9f7746d0-ba50-42f8-9bc1-4d0e36ac03d7,Boiler,Warehouse 2,2022-12-10,2024-01-11,2024-03-20,980,4976.45,73.26,3.34,18.15,84.87,1,0,1.14,Low,0
24a047fe-924f-4c03-bf1f-6a7409457fca,Pump,Warehouse 2,2023-12-17,2024-10-01,2025-01-25,608,6749.58,88.81,1.06,23.45,72.84,0,1,0.44,Medium,0
5c58d1aa-aaac-42be-8ffd-77288a74209a,Pump,Warehouse 1,2022-06-21,2024-09-20,2025-01-18,1152,5359.18,80.68,1.95,15.65,44.85,0,0,1.23,Low,0
a09bc384-e2cb-48e2-abd1-0ad71e8c1899,Boiler,Warehouse 1,2021-05-13,2025-01-29,2025-03-15,1556,5682.05,89.87,2.13,21.2,87.09,5,0,1.92,Medium,1
93b24978-e970-44fd-a226-547fe0c6c6c8,HVAC,Building A,2023-09-07,2024-06-13,2024-09-10,709,5869.16,83.87,1.86,20.19,52.27,3,0,0.92,Medium,0
b9dafaf3-ff5d-40f7-b070-6939bc64f2cf,HVAC,Building B,2022-08-25,2023-09-23,2024-02-23,1087,5303.82,82.22,2.65,27.27,67.81,1,1,1.12,Low,0
f3f010c5-3821-494b-86a1-cbc79c2fe5ae,Boiler,Warehouse 2,2022-04-09,2022-04-29,2022-08-07,1225,6992.52,67.33,2.18,24.3,56.64,0,1,0.72,Low,0
f32bff33-f3d5-4a3d-83e3-0d00577d1d9f,Pump,Building B,2021-01-20,2021-06-27,2021-09-03,1669,4309.61,75.04,4.19,19.92,36.32,2,0,0.6,Low,0
bd9110fe-4ac9-4f47-8c6c-48088bab33dc,Boiler,Building C,2023-11-20,2024-04-30,2024-09-08,635,4721.04,72.2,4.19,21.7,78.85,1,0,0.68,Low,0
b4598961-0b55-46cf-bb9b-e1d5587e7aa3,Pump,Warehouse 1,2022-11-20,2025-07-07,2025-10-02,1000,3914.85,66.75,7.42,26.22,51.41,3,1,4.9,Medium,1
7e206d14-4ac2-4ba3-ba04-bf3f5075d7d7,HVAC,Building A,2020-12-31,2022-09-21,2023-03-11,1689,4874.55,78.28,3.13,8.9,86.47,1,1,1.0,Low,0
1e299896-141c-4d1e-9e6c-869f1a68b93d,HVAC,Building B,2020-12-16,2024-10-31,2025-02-22,1704,5175.21,104.85,3.55,18.43,70.62,4,0,0.35,Medium,1
cb2db709-58c0-447e-b482-047c0d801854,HVAC,Building B,2021-06-22,2025-01-02,2025-06-26,1516,4012.19,80.35,1.44,23.72,37.05,0,1,0.0,Low,0
a6ef75a8-68c2-48e7-9567-a4069148dc6a,HVAC,Building C,2024-03-22,2024-12-19,2025-01-26,512,5975.82,84.18,1.13,20.27,35.01,0,0,0.36,High,0
e98a65d5-5d08-4a28-bde1-0a56621ab8fc,Generator,Building A,2024-06-21,2025-02-05,2025-06-16,421,4718.98,79.25,1.83,18.56,43.34,2,0,0.12,Low,0
402aca3f-ec02-479c-9d7b-251d5e5116ca,Boiler,Building B,2022-11-22,2025-02-21,2025-08-08,998,3622.38,69.35,4.53,30.44,54.95,2,1,2.42,Low,0
2bbf144e-1cee-43d7-afc8-4590f10d6b60,Elevator,Building A,2022-08-18,2025-06-20,2025-08-02,1094,5000.45,62.03,4.52,18.79,67.89,1,0,1.86,Low,0
3790f8be-e439-4e0e-be69-4c322a264a19,HVAC,Building C,2023-01-17,2024-07-30,2024-12-08,942,4664.27,67.11,3.65,15.97,42.38,2,1,1.42,Low,0
a98e23ad-59b0-4e76-aae1-89abd04fce01,Generator,Warehouse 1,2022-08-03,2023-08-22,2023-12-26,1109,4700.32,74.5,6.93,14.44,67.71,1,1,0.02,Low,0
665cd588-5eea-4c2d-9218-b3f669e1ee53,Boiler,Warehouse 1,2020-12-20,2023-10-19,2024-01-20,1700,5280.64,92.59,3.56,21.95,80.6,1,0,3.14,Low,0
6b017808-eba7-40ed-a122-ff66aa173420,Elevator,Warehouse 1,2023-06-22,2024-10-13,2025-02-19,786,3680.75,72.97,1.8,19.68,53.27,2,1,0.14,Low,0
4e6847d0-e41b-4296-ab1d-3392eacefdf5,HVAC,Building A,2024-05-25,2024-11-27,2025-03-06,448,4724.3,84.41,3.74,20.22,33.99,1,0,0.94,Low,0
db6f8b5c-f185-4a83-9e45-ad77909e36bc,Elevator,Warehouse 1,2022-06-03,2024-02-25,2024-07-08,1170,4705.22,88.46,1.38,16.56,51.03,1,0,0.92,Low,0
33ac9dab-5982-4ebf-8dff-1795fc3aa6e6,Generator,Warehouse 2,2020-12-31,2023-09-19,2024-01-10,1689,6761.69,72.17,4.93,24.84,30.5,0,1,2.17,Low,0
9630d108-4153-4668-99b1-83fade86e0bc,Pump,Warehouse 1,2023-09-29,2025-01-17,2025-07-09,687,4798.51,74.93,3.9,23.34,62.91,0,0,2.91,Low,0
90ea2738-ac52-48fb-b5b2-48e20880b931,Elevator,Warehouse 1,2021-04-21,2022-06-11,2022-09-17,1578,6396.6,79.15,4.13,23.12,61.08,0,1,2.22,Low,0
7419d0af-16e5-4d34-afce-d607ee583c60,Elevator,Warehouse 1,2021-09-24,2022-11-15,2023-01-03,1422,6403.37,81.98,2.34,17.6,83.42,4,1,4.4,Low,0
2405048f-afa0-43af-a533-8d156bfea4eb,Elevator,Warehouse 1,2023-01-01,2023-07-01,2023-08-27,958,6864.63,86.1,2.86,13.91,72.98,1,0,0.75,Low,0
ddc59395-dfa7-46ec-9584-f5cf3585ce66,Pump,Building C,2023-12-29,2024-07-31,2024-11-22,596,4241.91,68.13,4.28,19.22,60.42,0,1,0.16,Low,0
7afe1cec-51bf-419e-bc46-4fd71895245f,Boiler,Building B,2021-10-30,2024-01-26,2024-04-16,1386,4092.24,90.19,3.77,25.15,77.77,1,1,0.61,Low,0
44f1e369-beae-4231-80ce-de1af17fcb3e,Pump,Building C,2021-10-16,2024-05-25,2024-10-27,1400,5171.84,80.53,1.24,15.52,41.46,1,0,1.81,Low,0
cdd7b81c-d94c-4ad4-8298-e5ed92e9a258,Generator,Warehouse 1,2022-02-01,2025-04-22,2025-07-12,1292,5848.17,62.67,3.83,23.13,75.65,0,0,0.19,Medium,0
94eb75a1-f62f-4314-892e-20786611678c,Boiler,Building A,2024-06-08,2024-12-11,2025-03-04,434,4050.58,89.35,2.31,19.67,45.57,0,1,4.23,Medium,0
49cb1cc1-25e5-466f-8a07-9c0eec3b7ddf,HVAC,Warehouse 1,2023-04-26,2023-08-17,2023-12-02,843,5349.65,59.35,3.14,18.68,49.38,5,0,3.73,Low,0
f08223ab-bfdd-41a3-ba27-ca0dc8cc271e,Elevator,Warehouse 1,2023-10-13,2023-11-29,2024-04-29,673,5469.27,59.64,4.14,23.06,81.48,2,1,1.06,Low,0
7753e14b-fd43-4371-a8c4-47feb2252eb9,Pump,Warehouse 2,2020-10-10,2025-05-23,2025-11-06,1771,6214.8,69.02,0.28,23.2,69.26,1,0,2.89,Low,0
850ac2d0-24d4-4e1c-973c-89fed3b4f427,Elevator,Building C,2021-04-17,2023-11-24,2024-05-16,1582,6334.9,81.3,4.61,30.1,67.48,4,1,1.17,High,0
9022de27-57e3-4828-86e5-2032ef56b0a9,Generator,Warehouse 1,2021-01-19,2021-06-30,2021-09-24,1670,4181.57,90.32,3.75,13.0,85.69,2,0,0.48,Low,0
6c8de51c-349e-44b2-a0fe-0682b418df9a,Pump,Warehouse 1,2023-09-19,2024-10-16,2025-03-23,697,6118.46,80.49,4.04,27.99,33.2,2,0,0.93,Low,0
cffb208f-49ec-467d-b2d2-30306e82a89e,HVAC,Warehouse 1,2021-01-17,2022-12-01,2023-01-21,1672,6962.59,75.04,4.52,26.71,46.52,0,0,2.02,Medium,0
5740a092-1dd1-4328-9b63-d74693e672d9,Elevator,Building C,2021-11-15,2023-07-18,2023-10-08,1370,3794.0,78.73,2.4,29.1,70.07,1,1,0.04,Low,0
c4189616-909c-47f1-aee6-ec6b37edf1a6,HVAC,Warehouse 1,2023-07-07,2024-06-06,2024-07-23,771,5523.08,88.31,4.27,22.5,78.17,3,1,0.33,Low,1
47c1c1f3-66b3-4ef5-8e96-b7755746a556,HVAC,Building A,2024-01-09,2025-01-03,2025-03-16,585,3345.27,80.39,3.23,23.83,65.57,1,0,0.06,Low,0
f8665610-07f9-4d3f-a109-d081a0af7292,Boiler,Building B,2021-12-13,2023-06-25,2023-11-20,1342,4192.56,73.51,4.4,21.31,82.97,1,0,3.98,Medium,0
6a88d72b-bf4d-45c6-9d91-be996a71609a,Elevator,Building B,2023-03-10,2024-03-16,2024-04-22,890,4833.53,77.12,1.66,24.98,78.16,1,0,4.55,Low,0
1e6c754f-b9af-4528-a513-b3e7bc909a9b,Pump,Warehouse 1,2020-08-23,2021-09-11,2021-12-21,1819,5288.65,75.75,4.79,19.4,33.74,1,0,7.41,Low,0
0cc29362-4b84-467b-af8b-2c4ec77710d0,Boiler,Building B,2022-02-02,2022-10-08,2022-12-06,1291,5343.07,78.08,2.0,19.11,42.65,1,1,0.63,Medium,0
605de81f-ce0a-4411-8909-90c85bc08c46,Pump,Warehouse 2,2024-06-27,2024-10-26,2025-03-04,415,3297.79,70.37,2.08,25.26,47.96,1,1,0.59,Low,0
459cb51c-7572-44e2-98a7-b86eee0da717,Generator,Building C,2024-01-03,2024-12-14,2025-03-30,591,6369.25,63.61,2.43,21.66,50.56,1,0,0.17,Medium,0
ea737325-9bb4-4b45-a182-13131a09b1bf,Generator,Building A,2021-07-31,2022-01-16,2022-05-21,1477,3081.9,73.5,5.03,21.41,38.23,2,0,1.96,Low,0
e1f70bfa-7149-4a81-97b2-66efc7a54965,Pump,Warehouse 2,2021-03-06,2022-11-08,2023-01-24,1624,4904.54,57.24,2.88,15.83,48.39,1,1,1.08,Medium,0
4f05fbbb-2f76-413c-aade-669222361026,Elevator,Warehouse 2,2021-04-18,2022-07-10,2022-09-25,1581,6738.85,71.79,5.75,24.07,76.62,2,1,3.67,Medium,0
7b8cff64-6db2-4626-85fe-21db898f7498,Boiler,Building A,2024-02-02,2025-06-21,2025-11-22,561,3815.64,70.01,5.55,19.63,59.55,2,0,3.93,Low,0
99c45dc9-b190-4580-9c13-63c1244c2258,Pump,Warehouse 2,2022-08-25,2024-01-30,2024-07-03,1087,3296.13,65.76,5.34,18.63,37.56,0,1,6.05,Medium,0
ae82a1e9-b5d9-4176-8f31-2aa91b9702ab,Pump,Warehouse 1,2021-04-18,2023-09-12,2023-12-07,1581,5261.95,62.45,2.47,33.42,68.68,1,1,0.93,Low,0
cff29524-0194-452f-81c4-4d3df095101f,Elevator,Warehouse 2,2021-10-12,2024-09-19,2025-03-12,1404,4107.67,79.02,1.06,21.45,46.72,0,1,0.4,Low,0
0d8534b4-2293-4c68-a85e-2c280ac5c0c4,HVAC,Warehouse 2,2021-01-31,2024-07-16,2024-11-16,1658,4451.73,83.33,1.34,21.1,52.47,2,0,1.63,Medium,0
245f2cb5-03b9-4e3e-abff-865ee5f18205,Pump,Warehouse 2,2021-07-02,2023-03-21,2023-06-22,1506,5401.56,79.68,3.78,15.11,43.23,0,1,4.14,Medium,0
c94fcae9-813d-4d3e-bdd3-6f51892844e0,HVAC,Warehouse 1,2021-09-05,2025-01-03,2025-02-24,1441,4161.41,66.13,3.8,26.14,75.02,0,1,1.23,Medium,0
0c4f57b6-7ca8-4335-a580-af3b0c2619c3,HVAC,Building B,2021-06-19,2024-06-21,2024-10-18,1519,4285.45,72.38,4.24,19.86,32.4,1,1,0.54,Low,0
6c81d93c-fba3-4194-8af1-0b8c1b460df9,Elevator,Building B,2023-11-18,2025-03-21,2025-09-12,637,4930.42,83.9,5.39,18.97,39.27,1,1,1.82,Low,0
f22f69a9-9451-4069-8b4c-0b3076654abf,Boiler,Warehouse 2,2021-04-20,2025-06-14,2025-09-26,1579,6171.66,71.35,2.1,14.45,60.63,3,1,0.1,Low,0
732d5cae-ae3f-4472-89f6-8804d6e9cc8c,Boiler,Building A,2021-03-03,2024-06-13,2024-10-26,1627,5056.34,69.88,4.8,18.91,39.64,0,0,1.19,High,0
83ffab5b-7f2c-463e-ae33-c5ead78435d3,Elevator,Building B,2021-08-16,2024-05-30,2024-08-31,1461,4430.17,78.3,0.72,23.75,40.41,2,1,2.78,Low,0
bedf8a04-34b2-4b5a-bc1e-1ec6fc576ff5,Boiler,Building C,2023-02-20,2024-01-15,2024-03-04,908,5325.01,70.54,4.13,14.41,63.95,2,0,0.04,Low,0
eaad2935-60d6-4415-98de-14f36e953a62,Generator,Building C,2022-06-12,2023-12-16,2024-06-11,1161,5098.07,87.96,1.92,23.73,50.71,0,0,6.51,Medium,0
d4910cd4-2ed9-4c8e-8b8d-2d505e28729d,HVAC,Warehouse 1,2023-03-02,2024-10-27,2024-12-12,898,5505.4,76.96,4.04,12.69,70.71,4,1,0.65,Low,0
732389b4-12b8-4928-a8c6-61ce96fbbf49,Pump,Building B,2022-08-09,2023-07-21,2023-10-31,1103,5876.05,89.73,2.09,18.85,56.57,1,1,3.6,Low,0
33c56d8f-a590-474e-a999-3c8404399556,Elevator,Warehouse 2,2024-01-13,2025-03-22,2025-05-03,581,5640.48,73.09,3.49,14.26,39.03,2,0,0.57,Low,0
858f172f-315e-4ead-b70c-5140c91b27e2,Pump,Building A,2021-02-14,2024-11-29,2025-04-20,1644,7075.64,71.28,4.24,24.08,64.67,3,1,0.01,Low,0
cf3997c9-93b6-44f3-a87f-fe6b842cc1ed,Pump,Building B,2024-08-10,2025-06-16,2025-10-01,371,5635.45,63.83,0.44,12.23,83.08,3,0,0.63,Medium,0
ceb0999d-93f4-495b-b52b-6f0b979d1d1f,Generator,Building A,2023-03-31,2023-10-27,2024-02-29,869,4497.72,70.07,1.75,10.58,79.86,0,0,2.66,Low,0
e0456c6b-aeee-49f8-92c5-6b75fa6ae00c,Generator,Building B,2022-05-06,2022-08-20,2022-10-13,1198,3179.4,77.7,0.13,19.66,65.76,1,0,0.25,Low,0
f7a54f04-ab89-4a18-b1b5-c92ded3f4f2b,HVAC,Building B,2023-01-01,2024-04-27,2024-09-17,958,5911.36,76.06,4.9,15.77,69.52,5,0,0.79,Low,0
f55e2c54-abed-4358-b5e9-dd2a881bdc33,Generator,Building A,2024-07-30,2024-12-26,2025-02-27,382,4877.29,75.93,1.3,32.06,37.12,1,1,0.14,Low,0
e0d74974-ced3-4e58-9c13-4baf3117d7ff,Pump,Building A,2023-07-20,2023-10-02,2024-01-20,758,6516.39,81.02,3.11,18.94,61.94,0,1,0.38,Medium,0
eabc8d49-fc8b-4b7b-b8a7-3ef7c087fba5,Elevator,Warehouse 1,2023-09-20,2025-02-03,2025-04-08,696,3255.67,80.82,2.9,22.25,50.85,0,0,0.11,Low,0
e79fae0a-081c-4efe-a317-e97ca575d225,Boiler,Building A,2023-01-25,2023-06-22,2023-10-19,934,4586.39,93.88,3.83,13.32,45.17,1,0,3.47,Medium,0
73e7fbb5-be00-48cb-8866-63d3ac385985,Elevator,Warehouse 1,2023-02-02,2024-03-04,2024-05-28,926,4906.36,88.26,1.07,13.01,78.34,1,0,0.18,Medium,0
d1a5c50a-57e9-4680-a3cf-b523381d5b35,Elevator,Building A,2022-12-26,2023-12-20,2024-05-07,964,3480.65,46.68,2.32,22.76,52.86,3,1,0.72,Medium,0
ccb27486-e14b-4d39-ad08-0061a8e29ff0,Elevator,Building C,2023-03-16,2023-10-14,2024-01-24,884,5190.42,79.49,2.24,20.17,58.54,1,0,2.14,Medium,0
98a09f05-3d72-4cf1-8573-e8a3df0e9c6f,Generator,Building B,2022-09-12,2024-02-23,2024-07-02,1069,5058.98,79.47,2.49,20.85,55.06,0,1,1.9,Medium,0
d25f65c1-a889-4893-ab98-76826dfab450,Elevator,Warehouse 1,2022-03-03,2022-12-25,2023-02-11,1262,5179.83,79.87,2.68,16.85,63.04,3,0,0.94,High,0
0096cb32-f7ff-4d1b-9e4d-63d319c86f9e,Generator,Building B,2022-03-05,2024-12-31,2025-05-17,1260,4534.78,72.11,1.4,11.07,70.55,1,1,1.01,Low,0
71295d3f-eedb-4c08-9682-4796832df00b,Elevator,Warehouse 1,2024-06-10,2025-04-16,2025-05-20,432,4622.96,71.5,1.2,18.54,82.76,1,0,1.4,Low,0
e806e6c8-de13-49ff-a3a8-8c12db97af06,Elevator,Building A,2024-04-25,2025-06-24,2025-11-02,478,5353.55,72.44,5.06,27.15,54.19,3,1,2.63,Medium,1
59d2e698-a6db-4d81-b03e-c7caf4e559fe,Boiler,Warehouse 1,2022-04-27,2023-08-13,2024-01-27,1207,4701.4,77.74,3.23,26.27,80.68,1,0,4.93,Low,0
e2895f6e-a402-4ae7-9b06-5a197418de38,Generator,Building A,2022-09-02,2023-04-03,2023-06-11,1079,5654.68,70.27,6.53,6.68,48.51,1,1,0.08,Low,0
6d7fb9c9-da1a-433e-b1ef-7643069102dd,HVAC,Building C,2023-06-03,2024-12-20,2025-03-21,805,6507.63,68.08,4.96,14.11,78.33,3,0,9.28,Low,0
52bbc8eb-a5cb-4724-9cbd-6d713e51848c,Pump,Building A,2022-06-10,2024-04-30,2024-08-17,1163,5073.43,71.64,4.92,25.44,37.22,1,0,1.95,Low,0
d2363d83-dc4a-4066-a299-a04777558314,Elevator,Building A,2021-04-13,2025-05-05,2025-10-15,1586,4284.98,64.71,-0.37,26.31,39.61,0,1,1.08,Low,0
4295a7d8-e2de-4a7f-8888-62908c871500,Elevator,Building C,2023-07-23,2023-10-17,2023-11-23,755,5388.98,77.51,2.71,16.22,36.01,0,1,2.17,Medium,0
acb3e098-3e9b-45cf-bb8b-a39ae22be48c,Generator,Warehouse 2,2020-11-18,2024-03-14,2024-09-07,1732,3867.33,78.44,2.44,17.46,82.1,2,0,0.08,Low,0
cf9db77c-0e84-4793-ad6f-14bf235d9f5c,Boiler,Building C,2020-11-06,2024-11-18,2025-01-29,1744,3090.64,88.18,3.11,17.94,30.68,2,1,1.78,Low,0
8410607f-053a-4aed-8914-e370d6ca3a5a,HVAC,Warehouse 2,2023-04-28,2023-07-30,2024-01-06,841,5344.38,74.26,0.4,21.7,72.57,2,0,1.6,Low,0
ed793773-04a1-4a00-aee9-a2c4fef4c161,HVAC,Building B,2020-10-23,2022-07-14,2022-09-20,1758,4900.91,68.97,3.65,22.35,43.46,1,0,5.33,High,0
622b5f5f-a4cd-43b4-be7f-cf2223348ca9,HVAC,Warehouse 2,2023-11-02,2025-01-20,2025-06-06,653,4889.33,66.03,4.26,18.15,35.01,0,0,2.79,Low,0
58a7db31-1223-4214-a9d0-384a224c96ba,Pump,Building C,2021-09-17,2022-01-04,2022-05-09,1429,4989.06,68.43,0.1,16.62,53.67,1,0,1.7,Low,0
6df9a851-b27e-4303-b232-912f1dd9d51c,HVAC,Building B,2021-07-09,2023-08-06,2023-09-16,1499,5608.44,82.14,2.74,19.15,46.09,1,1,2.28,Low,0
f5072108-89f4-451e-9054-ee5edbefb3f7,Pump,Building C,2023-09-20,2024-04-14,2024-06-05,696,6567.8,66.4,3.79,14.31,45.59,3,1,1.06,Low,0
2a796110-c79a-49c4-b537-7e9e3fb28f17,Elevator,Building C,2022-11-18,2023-09-09,2023-12-10,1002,5761.31,63.54,3.77,24.86,79.46,1,1,2.68,Low,0
773cf649-194f-47a1-8fc3-a0e5059006df,Pump,Building B,2023-07-22,2024-08-22,2024-11-22,756,6401.43,63.58,2.43,18.97,89.55,0,0,8.92,Low,0
01b4dc8b-7dd4-424c-ae45-e2cf35f127f8,Pump,Building A,2021-07-23,2022-12-09,2023-01-10,1485,5892.95,93.3,2.39,23.56,58.06,2,1,0.8,Low,0
549ca329-4648-49c4-a123-294664819b43,Pump,Building C,2021-01-16,2023-06-05,2023-09-03,1673,6144.61,77.1,4.39,22.71,63.37,1,1,3.41,Low,0
1c823d63-26e4-49d0-a47a-5fb6199c2a24,HVAC,Building B,2023-06-22,2023-08-31,2023-11-28,786,5663.45,67.76,3.88,18.02,36.17,0,1,7.74,Medium,0
6573d3d0-ea3e-4338-b2eb-20486258b16a,Generator,Warehouse 1,2024-07-10,2024-08-11,2024-10-04,402,5900.4,79.51,4.78,14.11,65.65,3,0,0.65,Medium,0
09c00787-0873-4433-b959-d7ee5e457def,Pump,Building A,2022-12-29,2023-02-25,2023-04-29,961,4264.7,82.21,1.42,23.79,67.52,1,0,0.12,Low,0
a2ecca59-857c-45a6-9b93-f9d5dd2cc4f2,Generator,Warehouse 1,2023-06-06,2024-12-25,2025-04-15,802,5283.75,65.12,1.73,26.25,58.71,2,1,0.03,Low,0
8314d91c-ae48-46ad-adae-dfd572c37201,HVAC,Building B,2021-03-04,2024-07-15,2024-09-10,1626,4814.38,71.78,3.11,18.64,55.58,1,0,0.7,Low,0
d7b284d2-08b7-4c30-89a4-6f5997677ddd,Pump,Warehouse 1,2021-11-18,2022-04-28,2022-08-27,1367,5219.11,75.77,5.43,29.76,60.02,0,0,0.19,Low,0
35f9fdf9-f684-45bf-b09a-df991667d71d,Pump,Building C,2024-01-14,2024-03-04,2024-06-19,580,3331.4,85.59,2.74,23.86,38.6,1,0,1.49,Low,0
581e97b4-a6bd-49a3-b068-da79a9445c94,Generator,Building B,2020-12-28,2022-02-13,2022-06-14,1692,5603.25,77.98,3.96,25.29,70.78,2,1,0.63,Low,0
ea4ef945-f89a-4059-9fc2-dc480c66b6e0,Generator,Building C,2023-11-27,2024-03-10,2024-07-21,628,5652.65,63.62,4.82,28.67,30.97,2,1,1.63,Low,0
19d269a7-0d0d-40aa-9006-cd749493ddea,Boiler,Building B,2021-01-02,2021-06-20,2021-08-24,1687,4121.68,71.22,3.35,23.23,36.21,3,0,0.0,Low,0
f0b94c4f-e112-48d0-ba96-6cea6d7d36df,Elevator,Building B,2021-06-02,2023-01-26,2023-03-18,1536,4083.73,88.55,4.76,20.67,87.46,2,1,1.59,High,0
