equipment_id,equipment_type,location,install_date,last_service_date,next_scheduled_service,age_days,runtime_hours,temperature,vibration_level,power_consumption_kw,humidity_level,error_codes_count,manual_override,downtime_last_30d,service_priority,failure_within_7_days
b533960a-acb9-46de-9e27-4fa44a075b1e,Boiler,Building A,2021-09-02,2023-01-23,2023-04-23,1443,4043.56,79.72,5.23,21.78,59.93,0,0,0.02,Medium,0
46014993-bf0d-42d6-bec2-ff01bbd93e89,Pump,Building C,2021-04-06,2024-03-13,2024-06-30,1592,5618.49,72.93,3.94,13.65,43.32,2,0,0.2,Medium,0
bf3c883b-12d2-42c0-b0cf-ea72a33ef4ed,Generator,Building C,2023-01-31,2023-08-16,2023-10-19,927,4563.28,74.34,6.15,18.76,37.11,1,1,5.04,Low,0
e5b447e2-4dbd-4b71-ad85-97e061db6cbc,Boiler,Building C,2022-04-15,2024-01-28,2024-06-26,1218,4350.63,88.21,5.13,17.0,85.11,2,0,3.1,Medium,1
5605c22b-955f-43b0-87da-6984c531fa90,Boiler,Building A,2022-09-22,2024-03-18,2024-07-18,1058,5406.48,59.2,5.07,13.78,44.42,0,0,5.01,High,0
60b9e92e-6828-4b32-bf90-74460f0d3f74,HVAC,Building A,2023-12-09,2025-05-20,2025-08-09,615,5014.27,65.46,2.39,23.43,87.03,2,0,1.45,Low,0
497b2de0-180a-43ad-b9bd-e6e7f693971d,Boiler,Warehouse 1,2021-02-02,2022-01-02,2022-06-30,1655,4194.89,84.58,4.17,18.55,86.79,3,1,1.38,Low,0
ab7a4f78-34ef-4a9c-b83b-1bb957f4ed3c,Boiler,Warehouse 1,2023-11-10,2024-08-15,2025-01-23,644,5409.03,61.74,2.17,14.87,81.3,0,1,0.15,Low,0
8eef4ddd-5962-4b64-a92d-5246787a0b76,HVAC,Warehouse 2,2022-06-22,2024-12-12,2025-01-16,1150,2395.79,76.99,3.66,22.02,49.93,3,1,4.17,Low,0
b53c2763-a152-4945-aa62-b8671c163d29,HVAC,Building B,2022-12-09,2023-01-21,2023-05-19,980,3221.41,78.2,2.24,19.59,37.67,1,0,1.08,Low,0
a93bfdc8-42b9-45ee-9239-6b7354b1d64f,HVAC,Building A,2024-07-26,2025-01-10,2025-04-23,385,4324.29,75.34,1.37,14.57,43.82,0,1,2.61,Low,0
5338f89f-baba-4bbf-ba6d-fdb71e326c27,Elevator,Warehouse 1,2022-02-14,2025-03-03,2025-07-25,1278,6217.37,83.21,2.62,25.67,48.18,2,1,0.4,Low,0
d0ab7567-f7c7-4baf-bde0-2d69ad2170df,Boiler,Building B,2023-03-28,2024-01-15,2024-03-30,871,5783.39,72.48,2.1,27.11,65.44,1,1,1.57,Low,0
edb04edf-ebb7-457a-a300-55a16a56311a,Elevator,Building A,2023-08-25,2025-07-01,2025-11-26,721,4169.56,80.23,3.63,27.01,87.13,0,1,0.62,Low,0
57a09b39-6085-42a3-8efa-133e0a75c258,Elevator,Building B,2022-06-20,2022-12-11,2023-02-27,1152,3411.54,82.93,4.46,24.02,36.15,2,0,5.4,Low,0
d9891da9-2c3c-4783-9c5a-42b317e53842,Pump,Warehouse 2,2023-09-09,2025-04-29,2025-06-02,706,5534.51,83.88,2.52,28.98,85.26,3,0,3.29,Low,0
80c25fcc-3d1f-4a47-9d73-77b748324fe8,HVAC,Warehouse 2,2020-10-04,2023-08-14,2023-09-25,1776,4441.7,64.0,3.66,23.89,73.62,3,0,0.36,Medium,0
0c0dc7f1-153b-4100-9077-b8531bc53b75,Pump,Warehouse 1,2021-07-24,2022-06-05,2022-07-19,1483,5695.54,83.49,2.56,19.64,80.34,0,0,2.43,Low,0
48553c35-ff33-43cd-a7b8-343de2c0e00d,Generator,Building B,2023-11-20,2025-02-04,2025-05-26,634,4939.71,79.55,4.16,14.99,79.03,2,1,1.41,Low,0
5c4ee1b9-9af7-460d-b528-17a942e7033c,Elevator,Warehouse 2,2021-07-05,2022-09-21,2022-11-05,1502,5698.83,79.21,3.74,17.37,63.16,1,0,4.01,Medium,0
5857357a-d432-443e-841a-16678f342c3a,Pump,Warehouse 2,2022-08-10,2025-06-16,2025-10-21,1101,4521.16,66.37,4.04,18.04,70.36,1,1,1.96,Medium,0
f6e7307e-5ed8-4576-a50a-0f4aa800948c,Pump,Building B,2021-10-28,2022-07-05,2022-12-19,1387,6211.94,77.61,2.45,20.72,62.93,1,1,0.87,Low,0
73f11f64-d67a-47a3-9258-ce795e5fee8c,Elevator,Building C,2024-01-20,2024-04-08,2024-09-03,573,3477.64,86.13,2.06,27.67,34.1,2,0,2.31,Low,0
2d7c425a-9b53-466a-9afe-8f1778bae9c6,Pump,Warehouse 2,2022-09-29,2023-10-31,2024-02-03,1051,4567.76,73.37,3.81,19.23,68.5,2,0,1.08,Low,0
b163f996-a302-4e19-b0b8-18d1e21745e6,HVAC,Warehouse 1,2024-01-05,2024-02-26,2024-05-14,588,4586.53,77.6,1.55,15.21,55.92,1,0,1.46,Low,0
144e31fc-972e-424a-a06d-666c4ced6ba8,Boiler,Warehouse 2,2020-10-13,2021-02-17,2021-08-16,1767,4769.6,65.76,4.34,25.18,55.36,1,0,0.61,Low,0
4fd40387-f666-495e-a089-a01981c135a6,Generator,Building C,2024-06-13,2024-06-19,2024-09-05,428,4916.56,60.5,1.62,14.98,69.41,2,0,0.16,Medium,0
157ef622-fb54-4ef9-99bb-9caadccdb75a,Pump,Building B,2023-05-29,2024-11-27,2025-04-07,809,4916.62,76.86,3.3,15.94,67.42,1,0,0.03,Low,0
dc6af556-1e4c-4266-989f-527fbea9497c,Generator,Warehouse 1,2022-06-28,2024-06-20,2024-10-06,1144,6189.91,85.14,0.64,24.63,46.27,3,1,0.34,Low,1
e15278d0-d44a-48b1-a634-b325ffaae8b3,Pump,Warehouse 1,2021-01-07,2025-06-15,2025-11-12,1681,4785.09,77.77,5.5,23.62,70.81,1,1,1.75,High,0
e8649fd0-759d-44ce-b268-36d54814fe5d,Generator,Building C,2022-04-13,2024-02-12,2024-05-08,1220,4672.88,58.76,2.84,22.49,80.39,0,0,2.23,Low,0
eb1b2d56-ee9d-4d47-acf0-90ede3577036,Boiler,Warehouse 2,2022-12-10,2024-01-10,2024-03-19,979,4976.45,73.26,3.34,18.15,84.87,1,0,1.14,Low,0
8d1a9e5b-b8d2-4c21-9c56-cfe0feff0625,Pump,Warehouse 2,2023-12-16,2024-09-30,2025-01-24,608,6749.58,88.81,1.06,23.45,72.84,0,1,0.44,Medium,0
b52493f4-38d5-4297-a5ce-a422dbc060cb,Pump,Warehouse 1,2022-06-20,2024-09-19,2025-01-17,1152,5359.18,80.68,1.95,15.65,44.85,0,0,1.23,Low,0
249bd49c-a521-413a-b6af-abf9c2473c1a,Boiler,Warehouse 1,2021-05-12,2025-01-28,2025-03-14,1556,5682.05,89.87,2.13,21.2,87.09,5,0,1.92,Medium,1
d8121a83-014b-43f4-aafb-78ad3762dd6d,HVAC,Building A,2023-09-06,2024-06-12,2024-09-09,709,5869.16,83.87,1.86,20.19,52.27,3,0,0.92,Medium,0
cbd59178-fb3d-4875-8bf7-61799aedfc3d,HVAC,Building B,2022-08-25,2023-09-23,2024-02-23,1086,5303.82,82.22,2.65,27.27,67.81,1,1,1.12,Low,0
5252c013-24ef-4252-b91c-aaa9f928eff7,Boiler,Warehouse 2,2022-04-09,2022-04-29,2022-08-07,1224,6992.52,67.33,2.18,24.3,56.64,0,1,0.72,Low,0
2b5ca5ca-a613-4d2c-85f0-ef7fa0365760,Pump,Building B,2021-01-19,2021-06-26,2021-09-02,1669,4309.61,75.04,4.19,19.92,36.32,2,0,0.6,Low,0
86fa25ac-c3e3-43e9-8e20-8ae9d5b218be,Boiler,Building C,2023-11-19,2024-04-29,2024-09-07,635,4721.04,72.2,4.19,21.7,78.85,1,0,0.68,Low,0
70f08a86-dd5d-48cc-9e6f-59c0c84ce64d,Pump,Warehouse 1,2022-11-19,2025-07-07,2025-10-02,1000,3914.85,66.75,7.42,26.22,51.41,3,1,4.9,Medium,1
f0683328-01fd-4efd-bb61-e11829b2b2b5,HVAC,Building A,2020-12-31,2022-09-21,2023-03-11,1688,4874.55,78.28,3.13,8.9,86.47,1,1,1.0,Low,0
c4d88dbe-4dee-481c-aea2-546cba3655e2,HVAC,Building B,2020-12-15,2024-10-30,2025-02-21,1704,5175.21,104.85,3.55,18.43,70.62,4,0,0.35,Medium,1
8ceb90c2-261e-4ff6-bc79-6b1eef66f9ed,HVAC,Building B,2021-06-21,2025-01-01,2025-06-25,1516,4012.19,80.35,1.44,23.72,37.05,0,1,0.0,Low,0
798088ea-17a4-403b-bd7b-0e668f6619e9,HVAC,Building C,2024-03-21,2024-12-18,2025-01-25,512,5975.82,84.18,1.13,20.27,35.01,0,0,0.36,High,0
b36e80e2-0811-4336-aee4-cb049e5ca6f9,Generator,Building A,2024-06-20,2025-02-05,2025-06-16,421,4718.98,79.25,1.83,18.56,43.34,2,0,0.12,Low,0
dd5f28e8-cb4b-4b48-9b95-a84139cc7b03,Boiler,Building B,2022-11-22,2025-02-21,2025-08-08,997,3622.38,69.35,4.53,30.44,54.95,2,1,2.42,Low,0
66eb9c45-fa71-4871-b040-f4fb7b17245d,Elevator,Building A,2022-08-17,2025-06-19,2025-08-01,1094,5000.45,62.03,4.52,18.79,67.89,1,0,1.86,Low,0
92613f43-6c4a-46cf-bffe-e9c0e360b7d1,HVAC,Building C,2023-01-17,2024-07-29,2024-12-07,941,4664.27,67.11,3.65,15.97,42.38,2,1,1.42,Low,0
aa2600df-f547-4717-8e0e-064a819f9bce,Generator,Warehouse 1,2022-08-02,2023-08-21,2023-12-25,1109,4700.32,74.5,6.93,14.44,67.71,1,1,0.02,Low,0
347bafa0-6230-4637-add5-489342b292c7,Boiler,Warehouse 1,2020-12-19,2023-10-18,2024-01-19,1700,5280.64,92.59,3.56,21.95,80.6,1,0,3.14,Low,0
763fdcc4-05d9-454c-8e07-b422e26fb3ba,Elevator,Warehouse 1,2023-06-21,2024-10-12,2025-02-18,786,3680.75,72.97,1.8,19.68,53.27,2,1,0.14,Low,0
89ed364a-51dc-4ad4-814d-fbe29cdb0873,HVAC,Building A,2024-05-24,2024-11-26,2025-03-05,448,4724.3,84.41,3.74,20.22,33.99,1,0,0.94,Low,0
c9c601ed-2436-4639-8c3f-d5045d89d88a,Elevator,Warehouse 1,2022-06-02,2024-02-25,2024-07-08,1170,4705.22,88.46,1.38,16.56,51.03,1,0,0.92,Low,0
a221ef5d-0cc6-40bd-940e-78d13cfec52a,Generator,Warehouse 2,2020-12-30,2023-09-18,2024-01-09,1689,6761.69,72.17,4.93,24.84,30.5,0,1,2.17,Low,0
f47fee7d-7750-4af3-ae88-a32d913d92a0,Pump,Warehouse 1,2023-09-28,2025-01-16,2025-07-08,687,4798.51,74.93,3.9,23.34,62.91,0,0,2.91,Low,0
b67f3ff7-b009-42ae-8b3b-0c571b5c18ed,Elevator,Warehouse 1,2021-04-21,2022-06-11,2022-09-17,1577,6396.6,79.15,4.13,23.12,61.08,0,1,2.22,Low,0
dd5b1dad-e5e2-42c9-b0e2-25dbc17871b2,Elevator,Warehouse 1,2021-09-23,2022-11-14,2023-01-02,1422,6403.37,81.98,2.34,17.6,83.42,4,1,4.4,Low,0
64e2ccdc-56d5-4d4b-9070-4b4e1d1bedb5,Elevator,Warehouse 1,2022-12-31,2023-07-01,2023-08-27,958,6864.63,86.1,2.86,13.91,72.98,1,0,0.75,Low,0
ddeb39da-d237-4997-99ae-36ded3e0be00,Pump,Building C,2023-12-28,2024-07-30,2024-11-21,596,4241.91,68.13,4.28,19.22,60.42,0,1,0.16,Low,0
59fb6927-9a92-4555-acfb-485766ac0094,Boiler,Building B,2021-10-29,2024-01-25,2024-04-15,1386,4092.24,90.19,3.77,25.15,77.77,1,1,0.61,Low,0
45ce26a2-1e50-4e55-a1c3-b376aef2f8f4,Pump,Building C,2021-10-16,2024-05-25,2024-10-27,1399,5171.84,80.53,1.24,15.52,41.46,1,0,1.81,Low,0
23e3db9e-df0f-47be-bf59-302a6b21de47,Generator,Warehouse 1,2022-01-31,2025-04-21,2025-07-11,1292,5848.17,62.67,3.83,23.13,75.65,0,0,0.19,Medium,0
596d85a1-a389-478a-a03c-9d6306c8ac44,Boiler,Building A,2024-06-08,2024-12-11,2025-03-04,433,4050.58,89.35,2.31,19.67,45.57,0,1,4.23,Medium,0
ec124b1d-84f5-4cfc-958d-2555a56c04dd,HVAC,Warehouse 1,2023-04-26,2023-08-17,2023-12-02,842,5349.65,59.35,3.14,18.68,49.38,5,0,3.73,Low,0
ee37815b-1411-43c5-a511-5357df262ac3,Elevator,Warehouse 1,2023-10-12,2023-11-29,2024-04-29,673,5469.27,59.64,4.14,23.06,81.48,2,1,1.06,Low,0
a1765ef6-dc28-4932-b34f-db9f1b354ac1,Pump,Warehouse 2,2020-10-09,2025-05-22,2025-11-05,1771,6214.8,69.02,0.28,23.2,69.26,1,0,2.89,Low,0
d1ae788e-9afb-4d9f-a747-2718f434e688,Elevator,Building C,2021-04-16,2023-11-23,2024-05-15,1582,6334.9,81.3,4.61,30.1,67.48,4,1,1.17,High,0
9e91e9e7-b513-46af-b5dd-3b0ea75830f8,Generator,Warehouse 1,2021-01-18,2021-06-29,2021-09-23,1670,4181.57,90.32,3.75,13.0,85.69,2,0,0.48,Low,0
b0402917-a052-42df-b7b9-1c36bd8f5aff,Pump,Warehouse 1,2023-09-18,2024-10-15,2025-03-22,697,6118.46,80.49,4.04,27.99,33.2,2,0,0.93,Low,0
2c06cf5f-381e-451a-8e21-ec8ef05ecb37,HVAC,Warehouse 1,2021-01-16,2022-11-30,2023-01-20,1672,6962.59,75.04,4.52,26.71,46.52,0,0,2.02,Medium,0
aa1bff3a-5403-4810-addb-a3fef8211ef4,Elevator,Building C,2021-11-15,2023-07-18,2023-10-08,1369,3794.0,78.73,2.4,29.1,70.07,1,1,0.04,Low,0
069095ca-f4a5-43be-9a98-6454f0975726,HVAC,Warehouse 1,2023-07-06,2024-06-05,2024-07-22,771,5523.08,88.31,4.27,22.5,78.17,3,1,0.33,Low,1
14f32895-ed66-41e9-8d70-5662ee4ace88,HVAC,Building A,2024-01-08,2025-01-02,2025-03-15,585,3345.27,80.39,3.23,23.83,65.57,1,0,0.06,Low,0
417bb261-8399-49dd-ae5c-a0e51780c604,Boiler,Building B,2021-12-12,2023-06-25,2023-11-20,1342,4192.56,73.51,4.4,21.31,82.97,1,0,3.98,Medium,0
fb410af8-fc1c-406d-85b4-4270e5077df2,Elevator,Building B,2023-03-09,2024-03-15,2024-04-21,890,4833.53,77.12,1.66,24.98,78.16,1,0,4.55,Low,0
d8997e41-2768-4ee9-83ea-a0300e73f595,Pump,Warehouse 1,2020-08-23,2021-09-11,2021-12-21,1818,5288.65,75.75,4.79,19.4,33.74,1,0,7.41,Low,0
4d5e3e27-c93b-418f-82d0-998366668db5,Boiler,Building B,2022-02-01,2022-10-08,2022-12-06,1291,5343.07,78.08,2.0,19.11,42.65,1,1,0.63,Medium,0
a0c4c00d-6c4e-4dd4-91d2-ec20b6758058,Pump,Warehouse 2,2024-06-26,2024-10-25,2025-03-03,415,3297.79,70.37,2.08,25.26,47.96,1,1,0.59,Low,0
b6a7c4a0-cc02-404f-9147-35f22d351bde,Generator,Building C,2024-01-03,2024-12-14,2025-03-30,590,6369.25,63.61,2.43,21.66,50.56,1,0,0.17,Medium,0
26850509-5a5c-4303-9138-ff70be029fec,Generator,Building A,2021-07-30,2022-01-15,2022-05-20,1477,3081.9,73.5,5.03,21.41,38.23,2,0,1.96,Low,0
50ff92e1-d393-4546-af8d-4385c2768998,Pump,Warehouse 2,2021-03-05,2022-11-07,2023-01-23,1624,4904.54,57.24,2.88,15.83,48.39,1,1,1.08,Medium,0
6e5082f9-d97b-4aa4-9f6a-caf7e6a16ba2,Elevator,Warehouse 2,2021-04-17,2022-07-09,2022-09-24,1581,6738.85,71.79,5.75,24.07,76.62,2,1,3.67,Medium,0
b989604a-e3a3-41cf-a588-d9ac3897c800,Boiler,Building A,2024-02-01,2025-06-21,2025-11-22,561,3815.64,70.01,5.55,19.63,59.55,2,0,3.93,Low,0
8f713e24-30c1-4805-a522-dc1384b1344a,Pump,Warehouse 2,2022-08-24,2024-01-29,2024-07-02,1087,3296.13,65.76,5.34,18.63,37.56,0,1,6.05,Medium,0
27a8e914-ea71-4b24-9b15-9f63b4fd0c95,Pump,Warehouse 1,2021-04-17,2023-09-11,2023-12-06,1581,5261.95,62.45,2.47,33.42,68.68,1,1,0.93,Low,0
5c96d241-bb2d-42e5-a4ca-de75709eb574,Elevator,Warehouse 2,2021-10-12,2024-09-18,2025-03-11,1403,4107.67,79.02,1.06,21.45,46.72,0,1,0.4,Low,0
981cd454-4ba5-4c02-a696-494de7b116b6,HVAC,Warehouse 2,2021-01-30,2024-07-15,2024-11-15,1658,4451.73,83.33,1.34,21.1,52.47,2,0,1.63,Medium,0
2d7b89bf-43bb-4d1f-8cea-8aacac759144,Pump,Warehouse 2,2021-07-01,2023-03-21,2023-06-22,1506,5401.56,79.68,3.78,15.11,43.23,0,1,4.14,Medium,0
85c0960e-3db3-47a9-98a2-fe72c5293af7,HVAC,Warehouse 1,2021-09-04,2025-01-03,2025-02-24,1441,4161.41,66.13,3.8,26.14,75.02,0,1,1.23,Medium,0
5c8dc52f-3369-4f8b-8e69-8d327e0b083f,HVAC,Building B,2021-06-19,2024-06-21,2024-10-18,1518,4285.45,72.38,4.24,19.86,32.4,1,1,0.54,Low,0
6ced6ebc-32bf-4818-a59e-1c1db306e777,Elevator,Building B,2023-11-17,2025-03-20,2025-09-11,637,4930.42,83.9,5.39,18.97,39.27,1,1,1.82,Low,0
41cc924b-2dcc-4c81-9e6e-de3d4f14915b,Boiler,Warehouse 2,2021-04-19,2025-06-14,2025-09-26,1579,6171.66,71.35,2.1,14.45,60.63,3,1,0.1,Low,0
91169fad-8a31-4e2e-a2bb-35deb92d0bb5,Boiler,Building A,2021-03-02,2024-06-12,2024-10-25,1627,5056.34,69.88,4.8,18.91,39.64,0,0,1.19,High,0
6f715cea-017a-436e-a322-866cf3f43fe4,Elevator,Building B,2021-08-16,2024-05-29,2024-08-30,1460,4430.17,78.3,0.72,23.75,40.41,2,1,2.78,Low,0
410bb14c-2a0b-48f3-b63e-8d0855a782f6,Boiler,Building C,2023-02-19,2024-01-15,2024-03-04,908,5325.01,70.54,4.13,14.41,63.95,2,0,0.04,Low,0
2701a3b7-aabe-429a-aa90-185b42a2ede0,Generator,Building C,2022-06-11,2023-12-15,2024-06-10,1161,5098.07,87.96,1.92,23.73,50.71,0,0,6.51,Medium,0
5b1eebb6-49ed-41fc-b143-b987836f4422,HVAC,Warehouse 1,2023-03-01,2024-10-26,2024-12-11,898,5505.4,76.96,4.04,12.69,70.71,4,1,0.65,Low,0
6b55a9c9-983f-42c6-8749-ad074b5f3ed8,Pump,Building B,2022-08-08,2023-07-21,2023-10-31,1103,5876.05,89.73,2.09,18.85,56.57,1,1,3.6,Low,0
e471d223-dbc3-4ddc-bbc3-bb57f53e6174,Elevator,Warehouse 2,2024-01-13,2025-03-22,2025-05-03,580,5640.48,73.09,3.49,14.26,39.03,2,0,0.57,Low,0
97e41f03-b238-4ee9-ba2a-2fbce5fd9d9c,Pump,Building A,2021-02-14,2024-11-29,2025-04-20,1643,7075.64,71.28,4.24,24.08,64.67,3,1,0.01,Low,0
1a853ff6-d086-4305-ae49-2d1139760276,Pump,Building B,2024-08-09,2025-06-15,2025-09-30,371,5635.45,63.83,0.44,12.23,83.08,3,0,0.63,Medium,0
cfba0b89-0abd-465b-8569-d1e533a7c311,Generator,Building A,2023-03-30,2023-10-26,2024-02-28,869,4497.72,70.07,1.75,10.58,79.86,0,0,2.66,Low,0
129e2493-b6bf-450b-9c2d-82f36eb555ce,Generator,Building B,2022-05-05,2022-08-20,2022-10-13,1198,3179.4,77.7,0.13,19.66,65.76,1,0,0.25,Low,0
4ded6372-b454-4829-b159-4a44dae21802,HVAC,Building B,2022-12-31,2024-04-26,2024-09-16,958,5911.36,76.06,4.9,15.77,69.52,5,0,0.79,Low,0
81120b4f-a11a-4d8d-8f11-c5453599d299,Generator,Building A,2024-07-29,2024-12-25,2025-02-26,382,4877.29,75.93,1.3,32.06,37.12,1,1,0.14,Low,0
82cf8bb6-8361-4059-824a-7aa69c325764,Pump,Building A,2023-07-19,2023-10-02,2024-01-20,758,6516.39,81.02,3.11,18.94,61.94,0,1,0.38,Medium,0
aa615704-509a-4e82-813c-f7685c47304c,Elevator,Warehouse 1,2023-09-19,2025-02-02,2025-04-07,696,3255.67,80.82,2.9,22.25,50.85,0,0,0.11,Low,0
9669bc2a-b16e-4e71-b890-2f2135a38fda,Boiler,Building A,2023-01-24,2023-06-22,2023-10-19,934,4586.39,93.88,3.83,13.32,45.17,1,0,3.47,Medium,0
ae2f64be-8f98-49e9-a06c-57dc188c6ad0,Elevator,Warehouse 1,2023-02-02,2024-03-04,2024-05-28,925,4906.36,88.26,1.07,13.01,78.34,1,0,0.18,Medium,0
96e93af2-bdbf-4930-a805-50bca749de56,Elevator,Building A,2022-12-25,2023-12-19,2024-05-06,964,3480.65,46.68,2.32,22.76,52.86,3,1,0.72,Medium,0
ccb9db49-5e80-4c56-acbd-779eb93262d4,Elevator,Building C,2023-03-15,2023-10-13,2024-01-23,884,5190.42,79.49,2.24,20.17,58.54,1,0,2.14,Medium,0
b2b46417-dac4-4ec4-a9a8-cb0aaa12ed3b,Generator,Building B,2022-09-11,2024-02-23,2024-07-02,1069,5058.98,79.47,2.49,20.85,55.06,0,1,1.9,Medium,0
92cd541e-d84b-4bc4-a851-71065555b0f3,Elevator,Warehouse 1,2022-03-03,2022-12-25,2023-02-11,1261,5179.83,79.87,2.68,16.85,63.04,3,0,0.94,High,0
37f644d5-3c03-4071-b4e1-b101e51a65dd,Generator,Building B,2022-03-04,2024-12-30,2025-05-16,1260,4534.78,72.11,1.4,11.07,70.55,1,1,1.01,Low,0
ed046842-f786-4701-8653-0bca3a5c4efc,Elevator,Warehouse 1,2024-06-10,2025-04-15,2025-05-19,431,4622.96,71.5,1.2,18.54,82.76,1,0,1.4,Low,0
122a40b6-31fc-41e2-9f51-7269f32eb9cd,Elevator,Building A,2024-04-24,2025-06-23,2025-11-01,478,5353.55,72.44,5.06,27.15,54.19,3,1,2.63,Medium,1
8ab34ee8-cb22-490e-81ec-eff7ffd1c708,Boiler,Warehouse 1,2022-04-27,2023-08-13,2024-01-27,1206,4701.4,77.74,3.23,26.27,80.68,1,0,4.93,Low,0
fb15cf96-50ea-484e-9458-4880cc144694,Generator,Building A,2022-09-02,2023-04-03,2023-06-11,1078,5654.68,70.27,6.53,6.68,48.51,1,1,0.08,Low,0
b049c63e-8e88-4dd9-bfba-2dcf6b881a23,HVAC,Building C,2023-06-02,2024-12-19,2025-03-20,805,6507.63,68.08,4.96,14.11,78.33,3,0,9.28,Low,0
d6f18570-194f-41de-8303-753459c3eb4c,Pump,Building A,2022-06-09,2024-04-29,2024-08-16,1163,5073.43,71.64,4.92,25.44,37.22,1,0,1.95,Low,0
b67efd2d-b4b3-4d8b-9614-e979978dbc00,Elevator,Building A,2021-04-12,2025-05-04,2025-10-14,1586,4284.98,64.71,-0.37,26.31,39.61,0,1,1.08,Low,0
ac5cf8dc-51bb-4de3-9541-6e1616041411,Elevator,Building C,2023-07-22,2023-10-16,2023-11-22,755,5388.98,77.51,2.71,16.22,36.01,0,1,2.17,Medium,0
906e6d85-38d5-4c72-bf60-86d3f045184d,Generator,Warehouse 2,2020-11-17,2024-03-14,2024-09-07,1732,3867.33,78.44,2.44,17.46,82.1,2,0,0.08,Low,0
eb433cbe-a478-4fcf-951c-02a328209fcc,Boiler,Building C,2020-11-05,2024-11-17,2025-01-28,1744,3090.64,88.18,3.11,17.94,30.68,2,1,1.78,Low,0
0f3037b0-2e97-4239-bfc0-54a8201387a5,HVAC,Warehouse 2,2023-04-27,2023-07-30,2024-01-06,841,5344.38,74.26,0.4,21.7,72.57,2,0,1.6,Low,0
1d29fcf7-8913-4d58-bef6-6c25f43f71b1,HVAC,Building B,2020-10-22,2022-07-13,2022-09-19,1758,4900.91,68.97,3.65,22.35,43.46,1,0,5.33,High,0
9be1e2de-3ea1-461c-b3d2-7e5ba1743ebf,HVAC,Warehouse 2,2023-11-02,2025-01-19,2025-06-05,652,4889.33,66.03,4.26,18.15,35.01,0,0,2.79,Low,0
8137df0e-8a1e-45b3-91a3-04ec7c180d6a,Pump,Building C,2021-09-16,2022-01-03,2022-05-08,1429,4989.06,68.43,0.1,16.62,53.67,1,0,1.7,Low,0
a115af85-8fe6-4e0c-b529-4251deac9bd2,HVAC,Building B,2021-07-08,2023-08-05,2023-09-15,1499,5608.44,82.14,2.74,19.15,46.09,1,1,2.28,Low,0
234721f4-5831-4784-bcaf-ff1bd33aefe3,Pump,Building C,2023-09-20,2024-04-14,2024-06-05,695,6567.8,66.4,3.79,14.31,45.59,3,1,1.06,Low,0
8128e23e-9b82-45f8-ac19-5180a7ecef66,Elevator,Building C,2022-11-17,2023-09-09,2023-12-10,1002,5761.31,63.54,3.77,24.86,79.46,1,1,2.68,Low,0
e91cd405-d726-40ea-b293-db2a9fbfcb8c,Pump,Building B,2023-07-22,2024-08-21,2024-11-21,755,6401.43,63.58,2.43,18.97,89.55,0,0,8.92,Low,0
5190c222-8548-4bf9-b777-c74c7e0ea8bd,Pump,Building A,2021-07-22,2022-12-08,2023-01-09,1485,5892.95,93.3,2.39,23.56,58.06,2,1,0.8,Low,0
9ca09321-e48a-4974-ba55-211929c3c8e5,Pump,Building C,2021-01-15,2023-06-05,2023-09-03,1673,6144.61,77.1,4.39,22.71,63.37,1,1,3.41,Low,0
ae5a0700-4660-4e8d-8ad1-da69ade11336,HVAC,Building B,2023-06-21,2023-08-30,2023-11-27,786,5663.45,67.76,3.88,18.02,36.17,0,1,7.74,Medium,0
804fa004-ff50-49be-a64e-d7ddc612cae0,Generator,Warehouse 1,2024-07-09,2024-08-10,2024-10-03,402,5900.4,79.51,4.78,14.11,65.65,3,0,0.65,Medium,0
40d2d902-9506-45f5-ae04-3ef8fda2412a,Pump,Building A,2022-12-28,2023-02-24,2023-04-28,961,4264.7,82.21,1.42,23.79,67.52,1,0,0.12,Low,0
8c59db1f-fbb3-43b6-a6cc-51f8137b6883,Generator,Warehouse 1,2023-06-05,2024-12-24,2025-04-14,802,5283.75,65.12,1.73,26.25,58.71,2,1,0.03,Low,0
8c077929-083c-49c1-8150-f9941d297efd,HVAC,Building B,2021-03-03,2024-07-14,2024-09-09,1626,4814.38,71.78,3.11,18.64,55.58,1,0,0.7,Low,0
8acbe5f3-887e-4266-934e-a2da5eceebdf,Pump,Warehouse 1,2021-11-18,2022-04-28,2022-08-27,1366,5219.11,75.77,5.43,29.76,60.02,0,0,0.19,Low,0
5ea08ed9-beee-4eb6-902a-ba12ae656018,Pump,Building C,2024-01-13,2024-03-03,2024-06-18,580,3331.4,85.59,2.74,23.86,38.6,1,0,1.49,Low,0
a45fa7bb-897d-4928-8d6e-bf937fe5e9f5,Generator,Building B,2020-12-27,2022-02-13,2022-06-14,1692,5603.25,77.98,3.96,25.29,70.78,2,1,0.63,Low,0
232ae13b-3323-4dab-a1f3-4ad7c15d4604,Generator,Building C,2023-11-27,2024-03-10,2024-07-21,627,5652.65,63.62,4.82,28.67,30.97,2,1,1.63,Low,0
60d8f90d-4fb1-45d9-b123-966eabe32a44,Boiler,Building B,2021-01-01,2021-06-19,2021-08-23,1687,4121.68,71.22,3.35,23.23,36.21,3,0,0.0,Low,0
04aaa1c3-9d36-4c27-ad68-91251547434a,Elevator,Building B,2021-06-01,2023-01-25,2023-03-17,1536,4083.73,88.55,4.76,20.67,87.46,2,1,1.59,High,0
